#Otip_chr	start	end	meanCov
Otip_IV	3110000	3119999	214.1636
Otip_IV	3120000	3129999	215.4085
Otip_IV	3130000	3139999	212.2542
Otip_IV	3140000	3149999	202.1112
Otip_IV	3150000	3159999	202.2588
Otip_IV	3160000	3169999	202.149
Otip_IV	3170000	3179999	198.2383
Otip_IV	3180000	3189999	212.7439
Otip_IV	3190000	3199999	188.8671
Otip_IV	3200000	3209999	201.5749
Otip_IV	3210000	3219999	210.4916
Otip_IV	3220000	3229999	209.1745
Otip_IV	3230000	3239999	195.2324
Otip_IV	3240000	3249999	198.6445
Otip_IV	3250000	3259999	192.6048
Otip_IV	3260000	3269999	193.3012
Otip_IV	3270000	3279999	204.4848
Otip_IV	3280000	3289999	198.6605
Otip_IV	3290000	3299999	197.494
Otip_IV	3300000	3309999	219.6876
Otip_IV	3310000	3319999	200.6671
Otip_IV	3320000	3329999	197.822
Otip_IV	3330000	3339999	207.7013
Otip_IV	3340000	3349999	208.6132
Otip_IV	3350000	3359999	193.8322
Otip_IV	3360000	3369999	198.7818
Otip_IV	3370000	3379999	200.4321
Otip_IV	3380000	3389999	206.0433
Otip_IV	3390000	3399999	208.7205
Otip_IV	3400000	3409999	204.5507
Otip_IV	3410000	3419999	202.7722
Otip_IV	3420000	3429999	208.8711
Otip_IV	3430000	3439999	210.2207
Otip_IV	3440000	3449999	198.8386
Otip_IV	3450000	3459999	198.1013
Otip_IV	3460000	3469999	201.8812
Otip_IV	3470000	3479999	206.074
Otip_IV	3480000	3489999	200.9978
Otip_IV	3490000	3499999	209.864
Otip_IV	3500000	3509999	200.0749
Otip_IV	3510000	3519999	204.5183
Otip_IV	3520000	3529999	203.1973
Otip_IV	3530000	3539999	199.6231
Otip_IV	3540000	3549999	205.0656
Otip_IV	3550000	3559999	203.9179
Otip_IV	3560000	3569999	193.5554
Otip_IV	3570000	3579999	200.1908
Otip_IV	3580000	3589999	200.1577
Otip_IV	3590000	3599999	208.0067
Otip_IV	3600000	3609999	193.2895
Otip_IV	3610000	3619999	197.6694
Otip_IV	3620000	3629999	199.5479
Otip_IV	3630000	3639999	204.3371
Otip_IV	3640000	3649999	210.4863
Otip_IV	3650000	3659999	194.5312
Otip_IV	3660000	3669999	207.4322
Otip_IV	3670000	3679999	207.9036
Otip_IV	3680000	3689999	191.6534
Otip_IV	3690000	3699999	206.5486
Otip_IV	3700000	3709999	200.5775
Otip_IV	3710000	3719999	209.4837
Otip_IV	3720000	3729999	204.1276
Otip_IV	3730000	3739999	195.5789
Otip_IV	3740000	3749999	212.824
Otip_IV	3750000	3759999	211.5791
Otip_IV	3760000	3769999	204.2662
Otip_IV	3770000	3779999	214.1783
Otip_IV	3780000	3789999	206.3108
Otip_IV	3790000	3799999	207.6054
Otip_IV	3800000	3809999	200.4063
Otip_IV	3810000	3819999	197.4785
Otip_IV	3820000	3829999	209.4657
Otip_IV	3830000	3839999	199.1063
Otip_IV	3840000	3849999	194.5377
Otip_IV	3850000	3859999	206.9877
Otip_IV	3860000	3869999	201.3979
Otip_IV	3870000	3879999	186.6835
Otip_IV	3880000	3889999	207.2475
Otip_IV	3890000	3899999	198.39940000000001
Otip_IV	3900000	3909999	207.0835
Otip_IV	3910000	3919999	206.6303
Otip_IV	3920000	3929999	206.9794
Otip_IV	3930000	3939999	198.5855
Otip_IV	3940000	3949999	195.0792
Otip_IV	3950000	3959999	208.6105
Otip_IV	3960000	3969999	203.7644
Otip_IV	3970000	3979999	201.457
Otip_IV	3980000	3989999	204.4119
Otip_IV	3990000	3999999	205.7263
Otip_IV	4000000	4009999	214.2721
Otip_IV	4010000	4019999	218.1103
Otip_IV	4020000	4029999	203.1271
Otip_IV	4030000	4039999	195.9606
Otip_IV	4040000	4049999	201.1632
Otip_IV	4050000	4059999	203.7042
Otip_IV	4060000	4069999	204.7163
Otip_IV	4070000	4079999	208.9652
Otip_IV	4080000	4089999	199.7606
Otip_IV	4090000	4099999	209.8061
Otip_IV	4100000	4109999	202.8921
Otip_IV	4110000	4119999	191.3131
Otip_IV	4120000	4129999	208.1928
Otip_IV	4130000	4139999	202.7311
Otip_IV	4140000	4149999	203.7686
Otip_IV	4150000	4159999	207.9097
Otip_IV	4160000	4169999	191.3539
Otip_IV	4170000	4179999	204.1696
Otip_IV	4180000	4189999	201.4185
Otip_IV	4190000	4199999	203.6595
Otip_IV	4200000	4209999	195.3544
Otip_IV	4210000	4219999	190.7773
Otip_IV	4220000	4229999	204.0178
Otip_IV	4230000	4239999	199.4238
Otip_IV	4240000	4249999	204.5963
Otip_IV	4250000	4259999	200.2745
Otip_IV	4260000	4269999	186.7713
Otip_IV	4270000	4279999	203.7897
Otip_IV	4280000	4289999	208.6726
Otip_IV	4290000	4299999	214.734
Otip_IV	4300000	4309999	201.4794
Otip_IV	4310000	4319999	193.8624
Otip_IV	4320000	4329999	217.8453
Otip_IV	4330000	4339999	208.1965
Otip_IV	4340000	4349999	204.4313
Otip_IV	4350000	4359999	205.1595
Otip_IV	4360000	4369999	194.5086
Otip_IV	4370000	4379999	206.9273
Otip_IV	4380000	4389999	203.3699
Otip_IV	4390000	4399999	213.4506
Otip_IV	4400000	4409999	205.843
Otip_IV	4410000	4419999	204.1488
Otip_IV	4420000	4429999	195.3431
Otip_IV	4430000	4439999	217.7777
Otip_IV	4440000	4449999	217.8123
Otip_IV	4450000	4459999	205.0556
Otip_IV	4460000	4469999	200.8388
Otip_IV	4470000	4479999	199.0234
Otip_IV	4480000	4489999	211.7646
Otip_IV	4490000	4499999	203.1755
Otip_IV	4500000	4509999	200.2231
Otip_IV	4510000	4519999	198.6769
Otip_IV	4520000	4529999	192.3959
Otip_IV	4530000	4539999	199.0525
Otip_IV	4540000	4549999	193.3702
Otip_IV	4550000	4559999	203.5367
Otip_IV	4560000	4569999	207.9128
Otip_IV	4570000	4579999	202.1629
Otip_IV	4580000	4589999	212.3939
Otip_IV	4590000	4599999	201.274
Otip_IV	4600000	4609999	204.3931
Otip_IV	4610000	4619999	219.8574
Otip_IV	4620000	4629999	214.9702
Otip_IV	4630000	4639999	194.1293
Otip_IV	4640000	4649999	191.1388
Otip_IV	4650000	4659999	208.9545
Otip_IV	4660000	4669999	213.3135
Otip_IV	4670000	4679999	204.668
Otip_IV	4680000	4689999	198.8619
Otip_IV	4690000	4699999	205.2546
Otip_IV	4700000	4709999	206.6257
Otip_IV	4710000	4719999	202.7243
Otip_IV	4720000	4729999	198.1729
Otip_IV	4730000	4739999	194.3825
Otip_IV	4740000	4749999	190.6586
Otip_IV	4750000	4759999	202.1492
Otip_IV	4760000	4769999	191.0973
Otip_IV	4770000	4779999	199.4873
Otip_IV	4780000	4789999	208.9968
Otip_IV	4790000	4799999	203.6455
Otip_IV	4800000	4809999	205.4055
Otip_IV	4810000	4819999	207.08690000000001
Otip_IV	4820000	4829999	207.5483
Otip_IV	4830000	4839999	203.6431
Otip_IV	4840000	4849999	219.0132
Otip_IV	4850000	4859999	204.8633
Otip_IV	4860000	4869999	209.2396
Otip_IV	4870000	4879999	208.6145
Otip_IV	4880000	4889999	185.7185
Otip_IV	4890000	4899999	198.3014
Otip_IV	4900000	4909999	200.5817
Otip_IV	4910000	4919999	209.0063
Otip_IV	4920000	4929999	209.4696
Otip_IV	4930000	4939999	193.2603
Otip_IV	4940000	4949999	206.6813
Otip_IV	4950000	4959999	207.4245
Otip_IV	4960000	4969999	212.007
Otip_IV	4970000	4979999	215.1339
Otip_IV	4980000	4989999	196.7513
Otip_IV	4990000	4999999	210.2513
Otip_IV	5000000	5009999	196.0887
Otip_IV	5010000	5019999	200.6755
Otip_IV	5020000	5029999	196.4564
Otip_IV	5030000	5039999	198.3831
Otip_IV	5040000	5049999	210.0137
Otip_IV	5050000	5059999	211.7368
Otip_IV	5060000	5069999	195.0525
Otip_IV	5070000	5079999	191.389
Otip_IV	5080000	5089999	201.4157
Otip_IV	5090000	5099999	217.7515
Otip_IV	5100000	5109999	207.3231
Otip_IV	5110000	5119999	202.5716
Otip_IV	5120000	5129999	193.8855
Otip_IV	5130000	5139999	207.6385
Otip_IV	5140000	5149999	202.2968
Otip_IV	5150000	5159999	208.0569
Otip_IV	5160000	5169999	199.2255
Otip_IV	5170000	5179999	210.392
Otip_IV	5180000	5189999	201.8449
Otip_IV	5190000	5199999	197.0013
Otip_IV	5200000	5209999	193.8108
Otip_IV	5210000	5219999	207.9636
Otip_IV	5220000	5229999	183.5833
Otip_IV	5230000	5239999	196.5235
Otip_IV	5240000	5249999	198.3108
Otip_IV	5250000	5259999	210.3185
Otip_IV	5260000	5269999	208.4137
Otip_IV	5270000	5279999	195.0441
Otip_IV	5280000	5289999	204.4971
Otip_IV	5290000	5299999	207.9446
Otip_IV	5300000	5309999	204.4215
Otip_IV	5310000	5319999	209.5942
Otip_IV	5320000	5329999	225.0314
Otip_IV	5330000	5339999	206.4082
Otip_IV	5340000	5349999	207.4478
Otip_IV	5350000	5359999	200.0092
Otip_IV	5360000	5369999	212.6861
Otip_IV	5370000	5379999	209.9888
Otip_IV	5380000	5389999	190.9739
Otip_IV	5390000	5399999	194.8979
Otip_IV	5400000	5409999	216.5648
Otip_IV	5410000	5419999	216.9962
Otip_IV	5420000	5429999	198.0345
Otip_IV	5430000	5439999	208.5178
Otip_IV	5440000	5449999	206.4674
Otip_IV	5450000	5459999	214.2008
Otip_IV	5460000	5469999	221.3406
Otip_IV	5470000	5479999	217.7428
Otip_IV	5480000	5489999	213.5851
Otip_IV	5490000	5499999	185.9957
Otip_IV	5500000	5509999	197.4791
Otip_IV	5510000	5519999	193.6812
Otip_IV	5520000	5529999	198.7289
Otip_IV	5530000	5539999	199.4477
Otip_IV	5540000	5549999	193.2478
Otip_IV	5550000	5559999	211.785
Otip_IV	5560000	5569999	212.8765
Otip_IV	5570000	5579999	221.7874
Otip_IV	5580000	5589999	208.3847
Otip_IV	5590000	5599999	213.0165
Otip_IV	5600000	5609999	212.6843
Otip_IV	5610000	5619999	223.1216
Otip_IV	5620000	5629999	208.6347
Otip_IV	5630000	5639999	222.2363
Otip_IV	5640000	5649999	221.0099
Otip_IV	5650000	5659999	215.3627
Otip_IV	5660000	5669999	203.5554
Otip_IV	5670000	5679999	218.143
Otip_IV	5680000	5689999	210.8303
Otip_IV	5690000	5699999	221.1804
Otip_IV	5700000	5709999	214.8917
Otip_IV	5710000	5719999	192.9614
Otip_IV	5720000	5729999	218.2173
Otip_IV	5730000	5739999	217.7008
Otip_IV	5740000	5749999	202.554
Otip_IV	5750000	5759999	202.3382
Otip_IV	5760000	5769999	204.68
Otip_IV	5770000	5779999	219.2241
Otip_IV	5780000	5789999	211.4631
Otip_IV	5790000	5799999	238.4598
Otip_IV	5800000	5809999	215.4525
Otip_IV	5810000	5819999	201.9773
Otip_IV	5820000	5829999	216.4584
Otip_IV	5830000	5839999	209.9075
Otip_IV	5840000	5849999	198.5204
Otip_IV	5850000	5859999	206.0027
Otip_IV	5860000	5869999	209.3298
Otip_IV	5870000	5879999	213.7722
Otip_IV	5880000	5889999	200.3142
Otip_IV	5890000	5899999	208.5808
Otip_IV	5900000	5909999	214.9199
Otip_IV	5910000	5919999	215.6259
Otip_IV	5920000	5929999	211.9261
Otip_IV	5930000	5939999	209.9813
Otip_IV	5940000	5949999	197.8917
Otip_IV	5950000	5959999	209.5658
Otip_IV	5960000	5969999	213.181
Otip_IV	5970000	5979999	206.487
Otip_IV	5980000	5989999	216.3964
Otip_IV	5990000	5999999	203.5793
Otip_IV	6000000	6009999	188.2399
Otip_IV	6010000	6019999	202.136
Otip_IV	6020000	6029999	193.7032
Otip_IV	6030000	6039999	213.3424
Otip_IV	6040000	6049999	212.6584
Otip_IV	6050000	6059999	205.4003
Otip_IV	6060000	6069999	203.0137
Otip_IV	6070000	6079999	211.8579
Otip_IV	6080000	6089999	190.0814
Otip_IV	6090000	6099999	205.498
Otip_IV	6100000	6109999	213.8419
Otip_IV	6110000	6119999	211.7463
Otip_IV	6120000	6129999	198.4203
Otip_IV	6130000	6139999	199.8782
Otip_IV	6140000	6149999	203.0136
Otip_IV	6150000	6159999	208.103
Otip_IV	6160000	6169999	203.1424
Otip_IV	6170000	6179999	198.9048
Otip_IV	6180000	6189999	210.2315
Otip_IV	6190000	6199999	199.5449
Otip_IV	6200000	6209999	195.6413
Otip_IV	6210000	6219999	225.9695
Otip_IV	6220000	6229999	223.3163
Otip_IV	6230000	6239999	212.451
Otip_IV	6240000	6249999	219.0728
Otip_IV	6250000	6259999	205.9609
Otip_IV	6260000	6269999	219.1297
Otip_IV	6270000	6279999	205.4194
Otip_IV	6280000	6289999	206.907
Otip_IV	6290000	6299999	204.7872
Otip_IV	6300000	6309999	197.8235
Otip_IV	6310000	6319999	201.3154
Otip_IV	6320000	6329999	194.2402
Otip_IV	6330000	6339999	200.8152
Otip_IV	6340000	6349999	195.7262
Otip_IV	6350000	6359999	202.4692
Otip_IV	6360000	6369999	207.5293
Otip_IV	6370000	6379999	198.7672
Otip_IV	6380000	6389999	199.3694
Otip_IV	6390000	6399999	195.7792
Otip_IV	6400000	6409999	199.7369
Otip_IV	6410000	6419999	192.6443
Otip_IV	6420000	6429999	202.8659
Otip_IV	6430000	6439999	199.2204
Otip_IV	6440000	6449999	214.7437
Otip_IV	6450000	6459999	194.2349
Otip_IV	6460000	6469999	198.0126
Otip_IV	6470000	6479999	217.7925
Otip_IV	6480000	6489999	212.4979
Otip_IV	6490000	6499999	186.3483
Otip_IV	6500000	6509999	209.5606
Otip_IV	6510000	6519999	201.4711
Otip_IV	6520000	6529999	199.4612
Otip_IV	6530000	6539999	205.5286
Otip_IV	6540000	6549999	206.3129
Otip_IV	6550000	6559999	195.5913
Otip_IV	6560000	6569999	210.3983
Otip_IV	6570000	6579999	207.3773
Otip_IV	6580000	6589999	215.4837
Otip_IV	6590000	6599999	215.6609
Otip_IV	6600000	6609999	212.0468
Otip_IV	6610000	6619999	217.4242
Otip_IV	6620000	6629999	213.4861
Otip_IV	6630000	6639999	205.3998
Otip_IV	6640000	6649999	216.0748
Otip_IV	6650000	6659999	210.8064
Otip_IV	6660000	6669999	211.6482
Otip_IV	6670000	6679999	214.2748
Otip_IV	6680000	6689999	207.7373
Otip_IV	6690000	6699999	195.6883
Otip_IV	6700000	6709999	205.8236
Otip_IV	6710000	6719999	206.42
Otip_IV	6720000	6729999	198.7273
Otip_IV	6730000	6739999	196.1399
Otip_IV	6740000	6749999	201.7688
Otip_IV	6750000	6759999	196.8046
Otip_IV	6760000	6769999	211.233
Otip_IV	6770000	6779999	202.9912
Otip_IV	6780000	6789999	213.0294
Otip_IV	6790000	6799999	211.8299
Otip_IV	6800000	6809999	207.8129
Otip_IV	6810000	6819999	198.508
Otip_IV	6820000	6829999	201.2204
Otip_IV	6830000	6839999	213.5596
Otip_IV	6840000	6849999	226.2715
Otip_IV	6850000	6859999	201.5473
Otip_IV	6860000	6869999	201.8686
Otip_IV	6870000	6879999	197.706
Otip_IV	6880000	6889999	208.9373
Otip_IV	6890000	6899999	206.4224
Otip_IV	6900000	6909999	205.704
Otip_IV	6910000	6919999	211.008
Otip_IV	6920000	6929999	210.0127
Otip_IV	6930000	6939999	213.0894
Otip_IV	6940000	6949999	205.5033
Otip_IV	6950000	6959999	213.728
Otip_IV	6960000	6969999	203.3756
Otip_IV	6970000	6979999	208.3539
Otip_IV	6980000	6989999	200.264
Otip_IV	6990000	6999999	215.26
Otip_IV	7000000	7009999	205.8057
Otip_IV	7010000	7019999	212.8016
Otip_IV	7020000	7029999	183.146
Otip_IV	7030000	7039999	200.7463
Otip_IV	7040000	7049999	207.9666
Otip_IV	7050000	7059999	209.7954
Otip_IV	7060000	7069999	233.7355
Otip_IV	7070000	7079999	216.5226
Otip_IV	7080000	7089999	198.8661
Otip_IV	7090000	7099999	209.5016
Otip_IV	7100000	7109999	211.0712
Otip_IV	7110000	7119999	208.5866
Otip_IV	7120000	7129999	205.2699
Otip_IV	7130000	7139999	202.938
Otip_IV	7140000	7149999	210.85
Otip_IV	7150000	7159999	210.7303
Otip_IV	7160000	7169999	218.2868
Otip_IV	7170000	7179999	202.9038
Otip_IV	7180000	7189999	207.5826
Otip_IV	7190000	7199999	200.0051
Otip_IV	7200000	7209999	208.3416
Otip_IV	7210000	7219999	208.5654
Otip_IV	7220000	7229999	206.6139
Otip_IV	7230000	7239999	217.1633
Otip_IV	7240000	7249999	220.718
Otip_IV	7250000	7259999	211.4842
Otip_IV	7260000	7269999	212.1228
Otip_IV	7270000	7279999	210.5418
Otip_IV	7280000	7289999	213.1849
Otip_IV	7290000	7299999	201.5132
Otip_IV	7300000	7309999	190.1367
Otip_IV	7310000	7319999	216.8721
Otip_IV	7320000	7329999	217.6171
Otip_IV	7330000	7339999	221.9742
Otip_IV	7340000	7349999	204.3268
Otip_IV	7350000	7359999	209.3071
Otip_IV	7360000	7369999	213.3309
Otip_IV	7370000	7379999	207.2912
Otip_IV	7380000	7389999	211.0605
Otip_IV	7390000	7399999	218.4326
Otip_IV	7400000	7409999	216.194
Otip_IV	7410000	7419999	199.8438
Otip_IV	7420000	7429999	198.9503
Otip_IV	7430000	7439999	199.0089
Otip_IV	7440000	7449999	209.621
Otip_IV	7450000	7459999	217.8607
Otip_IV	7460000	7469999	200.0927
Otip_IV	7470000	7479999	201.8237
Otip_IV	7480000	7489999	209.4258
Otip_IV	7490000	7499999	219.5971
Otip_IV	7500000	7509999	216.7788
Otip_IV	7510000	7519999	213.051
Otip_IV	7520000	7529999	215.991
Otip_IV	7530000	7539999	217.9033
Otip_IV	7540000	7549999	211.5131
Otip_IV	7550000	7559999	211.6927
Otip_IV	7560000	7569999	213.3814
Otip_IV	7570000	7579999	220.8171
Otip_IV	7580000	7589999	212.6503
Otip_IV	7590000	7599999	207.8285
Otip_IV	7600000	7609999	208.5669
Otip_IV	7610000	7619999	195.1895
Otip_IV	7620000	7629999	203.3004
Otip_IV	7630000	7639999	201.7865
Otip_IV	7640000	7649999	212.8232
Otip_IV	7650000	7659999	230.1161
Otip_IV	7660000	7669999	221.1855
Otip_IV	7670000	7679999	203.4501
Otip_IV	7680000	7689999	208.9607
Otip_IV	7690000	7699999	203.7095
Otip_IV	7700000	7709999	231.8707
Otip_IV	7710000	7719999	229.4944
Otip_IV	7720000	7729999	221.0495
Otip_IV	7730000	7739999	206.5484
Otip_IV	7740000	7749999	199.7764
Otip_IV	7750000	7759999	208.0011
Otip_IV	7760000	7769999	210.1211
Otip_IV	7770000	7779999	210.2737
Otip_IV	7780000	7789999	211.4166
Otip_IV	7790000	7799999	210.6399
Otip_IV	7800000	7809999	211.5017
Otip_IV	7810000	7819999	203.9169
Otip_IV	7820000	7829999	215.7935
Otip_IV	7830000	7839999	218.5746
Otip_IV	7840000	7849999	216.156
Otip_IV	7850000	7859999	218.06
Otip_IV	7860000	7869999	210.21190000000001
Otip_IV	7870000	7879999	208.059
Otip_IV	7880000	7889999	210.7111
Otip_IV	7890000	7899999	216.4416
Otip_IV	7900000	7909999	219.9844
Otip_IV	7910000	7919999	215.1693
Otip_IV	7920000	7929999	209.7423
Otip_IV	7930000	7939999	200.8661
Otip_IV	7940000	7949999	224.1715
Otip_IV	7950000	7959999	217.43
Otip_IV	7960000	7969999	206.2414
Otip_IV	7970000	7979999	198.0361
Otip_IV	7980000	7989999	216.6084
Otip_IV	7990000	7999999	203.2015
Otip_IV	8000000	8009999	212.9504
Otip_IV	8010000	8019999	216.7483
Otip_IV	8020000	8029999	212.7322
Otip_IV	8030000	8039999	208.8865
Otip_IV	8040000	8049999	213.4841
Otip_IV	8050000	8059999	220.1312
Otip_IV	8060000	8069999	214.9494
Otip_IV	8070000	8079999	215.2173
Otip_IV	8080000	8089999	205.7999
Otip_IV	8090000	8099999	207.6395
Otip_IV	8100000	8109999	208.6646
Otip_IV	8110000	8119999	214.2484
Otip_IV	8120000	8129999	216.5854
Otip_IV	8130000	8139999	217.967
Otip_IV	8140000	8149999	216.0318
Otip_IV	8150000	8159999	221.8556
Otip_IV	8160000	8169999	208.6954
Otip_IV	8170000	8179999	205.9221
Otip_IV	8180000	8189999	206.7948
Otip_IV	8190000	8199999	201.6587
Otip_IV	8200000	8209999	212.975
Otip_IV	8210000	8219999	216.8097
Otip_IV	8220000	8229999	216.1207
Otip_IV	8230000	8239999	209.6873
Otip_IV	8240000	8249999	198.4261
Otip_IV	8250000	8259999	214.9809
Otip_IV	8260000	8269999	210.6966
Otip_IV	8270000	8279999	209.6592
Otip_IV	8280000	8289999	222.6721
Otip_IV	8290000	8299999	222.1423
Otip_IV	8300000	8309999	206.0927
Otip_IV	8310000	8319999	217.6376
Otip_IV	8320000	8329999	216.7273
Otip_IV	8330000	8339999	205.7375
Otip_IV	8340000	8349999	198.8753
Otip_IV	8350000	8359999	205.1538
Otip_IV	8360000	8369999	198.062
Otip_IV	8370000	8379999	203.081
Otip_IV	8380000	8389999	212.5134
Otip_IV	8390000	8399999	203.7924
Otip_IV	8400000	8409999	208.9837
Otip_IV	8410000	8419999	200.0459
Otip_IV	8420000	8429999	202.7936
Otip_IV	8430000	8439999	227.8998
Otip_IV	8440000	8449999	213.4846
Otip_IV	8450000	8459999	225.581
Otip_IV	8460000	8469999	218.982
Otip_IV	8470000	8479999	207.4364
Otip_IV	8480000	8489999	218.1809
Otip_IV	8490000	8499999	214.1674
Otip_IV	8500000	8509999	211.7547
Otip_IV	8510000	8519999	216.9355
Otip_IV	8520000	8529999	215.3587
Otip_IV	8530000	8539999	222.6159
Otip_IV	8540000	8549999	211.9348
Otip_IV	8550000	8559999	216.5759
Otip_IV	8560000	8569999	208.2413
Otip_IV	8570000	8579999	208.0074
Otip_IV	8580000	8589999	212.4938
Otip_IV	8590000	8599999	202.9884
Otip_IV	8600000	8609999	210.9543
Otip_IV	8610000	8619999	196.3088
Otip_IV	8620000	8629999	198.5022
Otip_IV	8630000	8639999	229.9169
Otip_IV	8640000	8649999	225.3055
Otip_IV	8650000	8659999	210.1615
Otip_IV	8660000	8669999	220.4649
Otip_IV	8670000	8679999	216.2251
Otip_IV	8680000	8689999	216.0147
Otip_IV	8690000	8699999	209.2779
Otip_IV	8700000	8709999	203.5579
Otip_IV	8710000	8719999	209.5646
Otip_IV	8720000	8729999	208.1166
Otip_IV	8730000	8739999	211.5621
Otip_IV	8740000	8749999	203.7478
Otip_IV	8750000	8759999	205.189
Otip_IV	8760000	8769999	199.9182
Otip_IV	8770000	8779999	204.432
Otip_IV	8780000	8789999	196.9242
Otip_IV	8790000	8799999	210.0361
Otip_IV	8800000	8809999	215.2499
Otip_IV	8810000	8819999	211.376
Otip_IV	8820000	8829999	205.84
Otip_IV	8830000	8839999	202.6592
Otip_IV	8840000	8849999	223.8295
Otip_IV	8850000	8859999	211.9415
Otip_IV	8860000	8869999	211.9102
Otip_IV	8870000	8879999	212.5596
Otip_IV	8880000	8889999	211.0771
Otip_IV	8890000	8899999	214.8513
Otip_IV	8900000	8909999	226.2049
Otip_IV	8910000	8919999	215.6541
Otip_IV	8920000	8929999	208.6309
Otip_IV	8930000	8939999	210.0159
Otip_IV	8940000	8949999	217.8256
Otip_IV	8950000	8959999	217.2213
Otip_IV	8960000	8969999	211.4603
Otip_IV	8970000	8979999	200.9782
Otip_IV	8980000	8989999	205.8123
Otip_IV	8990000	8999999	196.5179
Otip_IV	9000000	9009999	209.7941
Otip_IV	9010000	9019999	208.2296
Otip_IV	9020000	9029999	222.7533
Otip_IV	9030000	9039999	212.2184
Otip_IV	9040000	9049999	207.4088
Otip_IV	9050000	9059999	205.2961
Otip_IV	9060000	9069999	216.4893
Otip_IV	9070000	9079999	212.2025
Otip_IV	9080000	9089999	220.558
Otip_IV	9090000	9099999	215.7364
Otip_IV	9100000	9109999	218.8668
Otip_IV	9110000	9119999	208.8103
Otip_IV	9120000	9129999	201.6921
Otip_IV	9130000	9139999	217.7426
Otip_IV	9140000	9149999	203.3525
Otip_IV	9150000	9159999	211.742
Otip_IV	9160000	9169999	204.7202
Otip_IV	9170000	9179999	201.8584
Otip_IV	9180000	9189999	200.0395
Otip_IV	9190000	9199999	203.1106
Otip_IV	9200000	9209999	225.0615
Otip_IV	9210000	9219999	233.8968
Otip_IV	9220000	9229999	203.7586
Otip_IV	9230000	9239999	211.6583
Otip_IV	9240000	9249999	217.9724
Otip_IV	9250000	9259999	213.5405
Otip_IV	9260000	9269999	217.4102
Otip_IV	9270000	9279999	205.8468
Otip_IV	9280000	9289999	207.3752
Otip_IV	9290000	9299999	217.1757
Otip_IV	9300000	9309999	226.8844
Otip_IV	9310000	9319999	221.1994
Otip_IV	9320000	9329999	208.6592
Otip_IV	9330000	9339999	216.592
Otip_IV	9340000	9349999	203.0633
Otip_IV	9350000	9359999	225.5729
Otip_IV	9360000	9369999	197.0847
Otip_IV	9370000	9379999	196.2013
Otip_IV	9380000	9389999	205.1051
Otip_IV	9390000	9399999	216.0501
Otip_IV	9400000	9409999	213.302
Otip_IV	9410000	9419999	222.3053
Otip_IV	9420000	9429999	212.1342
Otip_IV	9430000	9439999	205.4835
Otip_IV	9440000	9449999	217.5898
Otip_IV	9450000	9459999	227.5524
Otip_IV	9460000	9469999	213.2285
Otip_IV	9470000	9479999	213.5206
Otip_IV	9480000	9489999	210.7575
Otip_IV	9490000	9499999	202.8575
Otip_IV	9500000	9509999	208.8491
Otip_IV	9510000	9519999	224.7935
Otip_IV	9520000	9529999	211.2297
Otip_IV	9530000	9539999	195.5328
Otip_IV	9540000	9549999	197.6385
Otip_IV	9550000	9559999	208.3811
Otip_IV	9560000	9569999	209.8122
Otip_IV	9570000	9579999	198.8153
Otip_IV	9580000	9589999	225.7293
Otip_IV	9590000	9599999	214.5858
Otip_IV	9600000	9609999	196.9098
Otip_IV	9610000	9619999	196.987
Otip_IV	9620000	9629999	204.6876
Otip_IV	9630000	9639999	205.8331
Otip_IV	9640000	9649999	215.7964
Otip_IV	9650000	9659999	224.8477
Otip_IV	9660000	9669999	209.9213
Otip_IV	9670000	9679999	192.0178
Otip_IV	9680000	9689999	195.9608
Otip_IV	9690000	9699999	216.5688
Otip_IV	9700000	9709999	220.7606
Otip_IV	9710000	9719999	226.0298
Otip_IV	9720000	9729999	222.446
Otip_IV	9730000	9739999	214.3364
Otip_IV	9740000	9749999	228.7624
Otip_IV	9750000	9759999	218.486
Otip_IV	9760000	9769999	224.0441
Otip_IV	9770000	9779999	229.814
Otip_IV	9780000	9789999	221.3294
Otip_IV	9790000	9799999	206.1673
Otip_IV	9800000	9809999	220.4274
Otip_IV	9810000	9819999	216.8188
Otip_IV	9820000	9829999	219.2595
Otip_IV	9830000	9839999	217.8851
Otip_IV	9840000	9849999	216.5083
Otip_IV	9850000	9859999	211.1112
Otip_IV	9860000	9869999	213.2261
Otip_IV	9870000	9879999	212.1112
Otip_IV	9880000	9889999	215.4074
Otip_IV	9890000	9899999	210.2854
Otip_IV	9900000	9909999	189.8587
Otip_IV	9910000	9919999	201.8853
Otip_IV	9920000	9929999	217.0653
Otip_IV	9930000	9939999	187.0505
Otip_IV	9940000	9949999	215.5856
Otip_IV	9950000	9959999	211.0542
Otip_IV	9960000	9969999	216.5463
Otip_IV	9970000	9979999	224.9974
Otip_IV	9980000	9989999	207.3089
Otip_IV	9990000	9999999	219.746
Otip_IV	10000000	10009999	231.0227
Otip_IV	10010000	10019999	215.2962
Otip_IV	10020000	10029999	218.5599
Otip_IV	10030000	10039999	219.0739
Otip_IV	10040000	10049999	221.7476
Otip_IV	10050000	10059999	215.5976
Otip_IV	10060000	10069999	221.7869
Otip_IV	10070000	10079999	216.702
Otip_IV	10080000	10089999	208.7894
Otip_IV	10090000	10099999	223.1509
Otip_IV	10100000	10109999	230.6512
Otip_IV	10110000	10119999	218.6856
Otip_IV	10120000	10129999	216.456
