#Otip_#seqencename	binstart	binend	count
Otip_II	8050000	8059999	3
Otip_II	8060000	8069999	2
Otip_II	8070000	8079999	2
Otip_II	8080000	8089999	0
Otip_II	8090000	8099999	3
Otip_II	8100000	8109999	5
Otip_II	8110000	8119999	0
Otip_II	8120000	8129999	3
Otip_II	8130000	8139999	1
Otip_II	8140000	8149999	0
Otip_II	8150000	8159999	1
Otip_II	8160000	8169999	2
Otip_II	8170000	8179999	4
Otip_II	8180000	8189999	1
Otip_II	8190000	8199999	3
Otip_II	8200000	8209999	1
Otip_II	8210000	8219999	3
Otip_II	8220000	8229999	6
Otip_II	8230000	8239999	2
Otip_II	8240000	8249999	3
Otip_II	8250000	8259999	8
Otip_II	8260000	8269999	1
Otip_II	8270000	8279999	3
Otip_II	8280000	8289999	1
Otip_II	8290000	8299999	2
Otip_II	8300000	8309999	3
Otip_II	8310000	8319999	1
Otip_II	8320000	8329999	5
Otip_II	8330000	8339999	1
Otip_II	8340000	8349999	0
Otip_II	8350000	8359999	4
Otip_II	8360000	8369999	1
Otip_II	8370000	8379999	1
Otip_II	8380000	8389999	0
Otip_II	8390000	8399999	6
Otip_II	8400000	8409999	1
Otip_II	8410000	8419999	0
Otip_II	8420000	8429999	3
Otip_II	8430000	8439999	3
Otip_II	8440000	8449999	6
Otip_II	8450000	8459999	4
Otip_II	8460000	8469999	2
Otip_II	8470000	8479999	4
Otip_II	8480000	8489999	2
Otip_II	8490000	8499999	0
Otip_II	8500000	8509999	3
Otip_II	8510000	8519999	0
Otip_II	8520000	8529999	5
Otip_II	8530000	8539999	2
Otip_II	8540000	8549999	5
Otip_II	8550000	8559999	0
Otip_II	8560000	8569999	4
Otip_II	8570000	8579999	1
Otip_II	8580000	8589999	7
Otip_II	8590000	8599999	3
Otip_II	8600000	8609999	4
Otip_II	8610000	8619999	0
Otip_II	8620000	8629999	0
Otip_II	8630000	8639999	2
Otip_II	8640000	8649999	2
Otip_II	8650000	8659999	0
Otip_II	8660000	8669999	4
Otip_II	8670000	8679999	4
Otip_II	8680000	8689999	2
Otip_II	8690000	8699999	1
Otip_II	8700000	8709999	2
Otip_II	8710000	8719999	3
Otip_II	8720000	8729999	3
Otip_II	8730000	8739999	1
Otip_II	8740000	8749999	2
Otip_II	8750000	8759999	3
Otip_II	8760000	8769999	4
Otip_II	8770000	8779999	4
Otip_II	8780000	8789999	2
Otip_II	8790000	8799999	0
Otip_II	8800000	8809999	3
Otip_II	8810000	8819999	2
Otip_II	8820000	8829999	4
Otip_II	8830000	8839999	2
Otip_II	8840000	8849999	1
Otip_II	8850000	8859999	2
Otip_II	8860000	8869999	1
Otip_II	8870000	8879999	1
Otip_II	8880000	8889999	4
Otip_II	8890000	8899999	2
Otip_II	8900000	8909999	3
Otip_II	8910000	8919999	0
Otip_II	8920000	8929999	2
Otip_II	8930000	8939999	5
Otip_II	8940000	8949999	2
Otip_II	8950000	8959999	2
Otip_II	8960000	8969999	3
Otip_II	8970000	8979999	2
Otip_II	8980000	8989999	1
Otip_II	8990000	8999999	3
Otip_II	9000000	9009999	6
Otip_II	9010000	9019999	1573
Otip_II	9020000	9029974	1578
#Otip_#seqencename	binstart	binend	count
Otip_IV	0	9999	673
Otip_IV	10000	19999	3
Otip_IV	20000	29999	9
Otip_IV	30000	39999	6
Otip_IV	40000	49999	1
Otip_IV	50000	59999	0
Otip_IV	60000	69999	2
Otip_IV	70000	79999	2
Otip_IV	80000	89999	1
Otip_IV	90000	99999	6
Otip_IV	100000	109999	2
Otip_IV	110000	119999	1
Otip_IV	120000	129999	0
Otip_IV	130000	139999	3
Otip_IV	140000	149999	3
Otip_IV	150000	159999	3
Otip_IV	160000	169999	0
Otip_IV	170000	179999	1
Otip_IV	180000	189999	1
Otip_IV	190000	199999	0
Otip_IV	200000	209999	2
Otip_IV	210000	219999	0
Otip_IV	220000	229999	1
Otip_IV	230000	239999	6
Otip_IV	240000	249999	6
Otip_IV	250000	259999	2
Otip_IV	260000	269999	2
Otip_IV	270000	279999	1
Otip_IV	280000	289999	4
Otip_IV	290000	299999	3
Otip_IV	300000	309999	1
Otip_IV	310000	319999	1
Otip_IV	320000	329999	2
Otip_IV	330000	339999	1
Otip_IV	340000	349999	0
Otip_IV	350000	359999	3
Otip_IV	360000	369999	0
Otip_IV	370000	379999	1
Otip_IV	380000	389999	3
Otip_IV	390000	399999	3
Otip_IV	400000	409999	6
Otip_IV	410000	419999	5
Otip_IV	420000	429999	3
Otip_IV	430000	439999	2
Otip_IV	440000	449999	4
Otip_IV	450000	459999	4
Otip_IV	460000	469999	4
Otip_IV	470000	479999	3
Otip_IV	480000	489999	3
Otip_IV	490000	499999	3
Otip_IV	500000	509999	3
Otip_IV	510000	519999	1
Otip_IV	520000	529999	2
Otip_IV	530000	539999	1
Otip_IV	540000	549999	5
Otip_IV	550000	559999	3
Otip_IV	560000	569999	3
Otip_IV	570000	579999	4
Otip_IV	580000	589999	4
Otip_IV	590000	599999	0
Otip_IV	600000	609999	3
Otip_IV	610000	619999	1
Otip_IV	620000	629999	2
Otip_IV	630000	639999	2
Otip_IV	640000	649999	3
Otip_IV	650000	659999	1
Otip_IV	660000	669999	3
Otip_IV	670000	679999	4
Otip_IV	680000	689999	0
Otip_IV	690000	699999	1
Otip_IV	700000	709999	3
Otip_IV	710000	719999	2
Otip_IV	720000	729999	0
Otip_IV	730000	739999	2
Otip_IV	740000	749999	2
Otip_IV	750000	759999	6
Otip_IV	760000	769999	0
Otip_IV	770000	779999	0
Otip_IV	780000	789999	0
Otip_IV	790000	799999	3
Otip_IV	800000	809999	0
Otip_IV	810000	819999	1
Otip_IV	820000	829999	2
Otip_IV	830000	839999	6
Otip_IV	840000	849999	2
Otip_IV	850000	859999	2
Otip_IV	860000	869999	1
Otip_IV	870000	879999	3
Otip_IV	880000	889999	1
Otip_IV	890000	899999	2
Otip_IV	900000	909999	0
Otip_IV	910000	919999	0
Otip_IV	920000	929999	3
Otip_IV	930000	939999	1
Otip_IV	940000	949999	1
Otip_IV	950000	959999	0
Otip_IV	960000	969999	3
Otip_IV	970000	979999	4
Otip_IV	980000	989999	2
Otip_IV	990000	999999	1
Otip_IV	1000000	1009999	3
Otip_IV	1010000	1019999	3
Otip_IV	1020000	1029999	2
Otip_IV	1030000	1039999	3
Otip_IV	1040000	1049999	2
Otip_IV	1050000	1059999	1
Otip_IV	1060000	1069999	1
Otip_IV	1070000	1079999	5
Otip_IV	1080000	1089999	1
Otip_IV	1090000	1099999	4
Otip_IV	1100000	1109999	1
Otip_IV	1110000	1119999	2
Otip_IV	1120000	1129999	1
Otip_IV	1130000	1139999	1
Otip_IV	1140000	1149999	3
Otip_IV	1150000	1159999	1
Otip_IV	1160000	1169999	3
Otip_IV	1170000	1179999	3
Otip_IV	1180000	1189999	2
Otip_IV	1190000	1199999	4
Otip_IV	1200000	1209999	0
Otip_IV	1210000	1219999	2
Otip_IV	1220000	1229999	0
Otip_IV	1230000	1239999	2
Otip_IV	1240000	1249999	0
Otip_IV	1250000	1259999	2
Otip_IV	1260000	1269999	0
Otip_IV	1270000	1279999	0
Otip_IV	1280000	1289999	3
Otip_IV	1290000	1299999	2
Otip_IV	1300000	1309999	3
Otip_IV	1310000	1319999	1
Otip_IV	1320000	1329999	0
Otip_IV	1330000	1339999	1
Otip_IV	1340000	1349999	2
Otip_IV	1350000	1359999	5
Otip_IV	1360000	1369999	3
Otip_IV	1370000	1379999	2
Otip_IV	1380000	1389999	2
Otip_IV	1390000	1399999	1
Otip_IV	1400000	1409999	1
Otip_IV	1410000	1419999	1
Otip_IV	1420000	1429999	1
Otip_IV	1430000	1439999	0
Otip_IV	1440000	1449999	3
Otip_IV	1450000	1459999	2
Otip_IV	1460000	1469999	5
Otip_IV	1470000	1479999	2
Otip_IV	1480000	1489999	2
Otip_IV	1490000	1499999	4
Otip_IV	1500000	1509999	1
Otip_IV	1510000	1519999	1
Otip_IV	1520000	1529999	1
Otip_IV	1530000	1539999	3
Otip_IV	1540000	1549999	2
Otip_IV	1550000	1559999	1
Otip_IV	1560000	1569999	0
Otip_IV	1570000	1579999	3
Otip_IV	1580000	1589999	1
Otip_IV	1590000	1599999	3
Otip_IV	1600000	1609999	3
Otip_IV	1610000	1619999	3
Otip_IV	1620000	1629999	3
Otip_IV	1630000	1639999	4
Otip_IV	1640000	1649999	4
Otip_IV	1650000	1659999	2
Otip_IV	1660000	1669999	1
Otip_IV	1670000	1679999	4
Otip_IV	1680000	1689999	1
Otip_IV	1690000	1699999	1
Otip_IV	1700000	1709999	3
Otip_IV	1710000	1719999	1
Otip_IV	1720000	1729999	1
Otip_IV	1730000	1739999	3
Otip_IV	1740000	1749999	2
Otip_IV	1750000	1759999	2
Otip_IV	1760000	1769999	1
Otip_IV	1770000	1779999	1
Otip_IV	1780000	1789999	3
Otip_IV	1790000	1799999	3
Otip_IV	1800000	1809999	0
Otip_IV	1810000	1819999	0
Otip_IV	1820000	1829999	1
Otip_IV	1830000	1839999	1
Otip_IV	1840000	1849999	1
Otip_IV	1850000	1859999	2
Otip_IV	1860000	1869999	3
Otip_IV	1870000	1879999	5
Otip_IV	1880000	1889999	2
Otip_IV	1890000	1899999	3
Otip_IV	1900000	1909999	2
Otip_IV	1910000	1919999	2
Otip_IV	1920000	1929999	2
Otip_IV	1930000	1939999	0
Otip_IV	1940000	1949999	0
Otip_IV	1950000	1959999	1
Otip_IV	1960000	1969999	1
Otip_IV	1970000	1979999	0
Otip_IV	1980000	1989999	2
Otip_IV	1990000	1999999	1
Otip_IV	2000000	2009999	2
Otip_IV	2010000	2019999	4
Otip_IV	2020000	2029999	0
Otip_IV	2030000	2039999	3
Otip_IV	2040000	2049999	2
Otip_IV	2050000	2059999	4
Otip_IV	2060000	2069999	0
Otip_IV	2070000	2079999	3
Otip_IV	2080000	2089999	1
Otip_IV	2090000	2099999	4
Otip_IV	2100000	2109999	2
Otip_IV	2110000	2119999	2
Otip_IV	2120000	2129999	0
Otip_IV	2130000	2139999	2
Otip_IV	2140000	2149999	2
Otip_IV	2150000	2159999	5
Otip_IV	2160000	2169999	2
Otip_IV	2170000	2179999	2
Otip_IV	2180000	2189999	2
Otip_IV	2190000	2199999	2
Otip_IV	2200000	2209999	1
Otip_IV	2210000	2219999	0
Otip_IV	2220000	2229999	3
Otip_IV	2230000	2239999	2
Otip_IV	2240000	2249999	2
Otip_IV	2250000	2259999	0
Otip_IV	2260000	2269999	1
Otip_IV	2270000	2279999	1
Otip_IV	2280000	2289999	3
Otip_IV	2290000	2299999	2
Otip_IV	2300000	2309999	3
Otip_IV	2310000	2319999	4
Otip_IV	2320000	2329999	1
Otip_IV	2330000	2339999	2
Otip_IV	2340000	2349999	1
Otip_IV	2350000	2359999	3
Otip_IV	2360000	2369999	2
Otip_IV	2370000	2379999	1
Otip_IV	2380000	2389999	1
Otip_IV	2390000	2399999	1
Otip_IV	2400000	2409999	2
Otip_IV	2410000	2419999	2
Otip_IV	2420000	2429999	2
Otip_IV	2430000	2439999	3
Otip_IV	2440000	2449999	1
Otip_IV	2450000	2459999	1
Otip_IV	2460000	2469999	4
Otip_IV	2470000	2479999	2
Otip_IV	2480000	2489999	1
Otip_IV	2490000	2499999	1
Otip_IV	2500000	2509999	1
Otip_IV	2510000	2519999	1
Otip_IV	2520000	2529999	3
Otip_IV	2530000	2539999	1
Otip_IV	2540000	2549999	0
Otip_IV	2550000	2559999	3
Otip_IV	2560000	2569999	1
Otip_IV	2570000	2579999	1
Otip_IV	2580000	2589999	3
Otip_IV	2590000	2599999	1
Otip_IV	2600000	2609999	0
Otip_IV	2610000	2619999	1
Otip_IV	2620000	2629999	4
Otip_IV	2630000	2639999	2
Otip_IV	2640000	2649999	2
Otip_IV	2650000	2659999	2
Otip_IV	2660000	2669999	0
Otip_IV	2670000	2679999	3
Otip_IV	2680000	2689999	2
Otip_IV	2690000	2699999	1
Otip_IV	2700000	2709999	1
Otip_IV	2710000	2719999	2
Otip_IV	2720000	2729999	1
Otip_IV	2730000	2739999	3
Otip_IV	2740000	2749999	1
Otip_IV	2750000	2759999	0
Otip_IV	2760000	2769999	4
Otip_IV	2770000	2779999	0
Otip_IV	2780000	2789999	1
Otip_IV	2790000	2799999	4
Otip_IV	2800000	2809999	2
Otip_IV	2810000	2819999	0
Otip_IV	2820000	2829999	1
Otip_IV	2830000	2839999	1
Otip_IV	2840000	2849999	3
Otip_IV	2850000	2859999	3
Otip_IV	2860000	2869999	2
Otip_IV	2870000	2879999	0
Otip_IV	2880000	2889999	2
Otip_IV	2890000	2899999	3
Otip_IV	2900000	2909999	0
Otip_IV	2910000	2919999	0
Otip_IV	2920000	2929999	0
Otip_IV	2930000	2939999	2
Otip_IV	2940000	2949999	0
Otip_IV	2950000	2959999	2
Otip_IV	2960000	2969999	1
Otip_IV	2970000	2979999	2
Otip_IV	2980000	2989999	4
Otip_IV	2990000	2999999	2
Otip_IV	3000000	3009999	1
Otip_IV	3010000	3019999	4
Otip_IV	3020000	3029999	1
Otip_IV	3030000	3039999	4
Otip_IV	3040000	3049999	1
Otip_IV	3050000	3059999	2
Otip_IV	3060000	3069999	4
Otip_IV	3070000	3079999	2
Otip_IV	3080000	3089999	1
Otip_IV	3090000	3099999	4
Otip_IV	3100000	3109999	3
Otip_IV	3110000	3119999	1
Otip_IV	3120000	3129999	1
Otip_IV	3130000	3139999	0
Otip_IV	3140000	3149999	0
Otip_IV	3150000	3159999	1
Otip_IV	3160000	3169999	3
Otip_IV	3170000	3179999	2
Otip_IV	3180000	3189999	2
Otip_IV	3190000	3199999	2
Otip_IV	3200000	3209999	2
Otip_IV	3210000	3219999	0
Otip_IV	3220000	3229999	0
Otip_IV	3230000	3239999	2
Otip_IV	3240000	3249999	0
Otip_IV	3250000	3259999	0
Otip_IV	3260000	3269999	0
Otip_IV	3270000	3279999	2
Otip_IV	3280000	3289999	2
Otip_IV	3290000	3299999	4
Otip_IV	3300000	3309999	0
Otip_IV	3310000	3319999	0
Otip_IV	3320000	3329999	2
Otip_IV	3330000	3339999	3
Otip_IV	3340000	3349999	1
Otip_IV	3350000	3359999	4
Otip_IV	3360000	3369999	2
Otip_IV	3370000	3379999	7
Otip_IV	3380000	3389999	2
Otip_IV	3390000	3399999	0
Otip_IV	3400000	3409999	1
Otip_IV	3410000	3419999	1
Otip_IV	3420000	3429999	0
Otip_IV	3430000	3439999	2
Otip_IV	3440000	3449999	1
Otip_IV	3450000	3459999	2
Otip_IV	3460000	3469999	3
Otip_IV	3470000	3479999	1
Otip_IV	3480000	3489999	3
Otip_IV	3490000	3499999	1
Otip_IV	3500000	3509999	2
Otip_IV	3510000	3519999	0
Otip_IV	3520000	3529999	5
Otip_IV	3530000	3539999	1
Otip_IV	3540000	3549999	1
Otip_IV	3550000	3559999	1
Otip_IV	3560000	3569999	3
Otip_IV	3570000	3579999	2
Otip_IV	3580000	3589999	0
Otip_IV	3590000	3599999	1
Otip_IV	3600000	3609999	1
Otip_IV	3610000	3619999	1
Otip_IV	3620000	3629999	2
Otip_IV	3630000	3639999	3
Otip_IV	3640000	3649999	1
Otip_IV	3650000	3659999	1
Otip_IV	3660000	3669999	1
Otip_IV	3670000	3679999	2
Otip_IV	3680000	3689999	1
Otip_IV	3690000	3699999	3
Otip_IV	3700000	3709999	3
Otip_IV	3710000	3719999	4
Otip_IV	3720000	3729999	2
Otip_IV	3730000	3739999	3
Otip_IV	3740000	3749999	1
Otip_IV	3750000	3759999	0
Otip_IV	3760000	3769999	2
Otip_IV	3770000	3779999	0
Otip_IV	3780000	3789999	2
Otip_IV	3790000	3799999	1
Otip_IV	3800000	3809999	1
Otip_IV	3810000	3819999	3
Otip_IV	3820000	3829999	2
Otip_IV	3830000	3839999	0
Otip_IV	3840000	3849999	0
Otip_IV	3850000	3859999	0
Otip_IV	3860000	3869999	4
Otip_IV	3870000	3879999	2
Otip_IV	3880000	3889999	2
Otip_IV	3890000	3899999	1
Otip_IV	3900000	3909999	0
Otip_IV	3910000	3919999	1
Otip_IV	3920000	3929999	2
Otip_IV	3930000	3939999	1
Otip_IV	3940000	3949999	4
Otip_IV	3950000	3959999	0
Otip_IV	3960000	3969999	2
Otip_IV	3970000	3979999	0
Otip_IV	3980000	3989999	1
Otip_IV	3990000	3999999	1
Otip_IV	4000000	4009999	1
Otip_IV	4010000	4019999	1
Otip_IV	4020000	4029999	1
Otip_IV	4030000	4039999	2
Otip_IV	4040000	4049999	0
Otip_IV	4050000	4059999	1
Otip_IV	4060000	4069999	0
Otip_IV	4070000	4079999	1
Otip_IV	4080000	4089999	3
Otip_IV	4090000	4099999	0
Otip_IV	4100000	4109999	2
Otip_IV	4110000	4119999	4
Otip_IV	4120000	4129999	3
Otip_IV	4130000	4139999	1
Otip_IV	4140000	4149999	3
Otip_IV	4150000	4159999	2
Otip_IV	4160000	4169999	2
Otip_IV	4170000	4179999	1
Otip_IV	4180000	4189999	0
Otip_IV	4190000	4199999	1
Otip_IV	4200000	4209999	4
Otip_IV	4210000	4219999	1
Otip_IV	4220000	4229999	0
Otip_IV	4230000	4239999	1
Otip_IV	4240000	4249999	2
Otip_IV	4250000	4259999	0
Otip_IV	4260000	4269999	1
Otip_IV	4270000	4279999	1
Otip_IV	4280000	4289999	1
Otip_IV	4290000	4299999	0
Otip_IV	4300000	4309999	0
Otip_IV	4310000	4319999	4
Otip_IV	4320000	4329999	0
Otip_IV	4330000	4339999	1
Otip_IV	4340000	4349999	0
Otip_IV	4350000	4359999	2
Otip_IV	4360000	4369999	0
Otip_IV	4370000	4379999	1
Otip_IV	4380000	4389999	3
Otip_IV	4390000	4399999	1
Otip_IV	4400000	4409999	2
Otip_IV	4410000	4419999	0
Otip_IV	4420000	4429999	0
Otip_IV	4430000	4439999	0
Otip_IV	4440000	4449999	3
Otip_IV	4450000	4459999	2
Otip_IV	4460000	4469999	3
Otip_IV	4470000	4479999	1
Otip_IV	4480000	4489999	0
Otip_IV	4490000	4499999	0
Otip_IV	4500000	4509999	0
Otip_IV	4510000	4519999	1
Otip_IV	4520000	4529999	2
Otip_IV	4530000	4539999	5
Otip_IV	4540000	4549999	2
Otip_IV	4550000	4559999	0
Otip_IV	4560000	4569999	2
Otip_IV	4570000	4579999	1
Otip_IV	4580000	4589999	1
Otip_IV	4590000	4599999	1
Otip_IV	4600000	4609999	2
Otip_IV	4610000	4619999	4
Otip_IV	4620000	4629999	3
Otip_IV	4630000	4639999	4
Otip_IV	4640000	4649999	3
Otip_IV	4650000	4659999	1
Otip_IV	4660000	4669999	1
Otip_IV	4670000	4679999	2
Otip_IV	4680000	4689999	0
Otip_IV	4690000	4699999	1
Otip_IV	4700000	4709999	1
Otip_IV	4710000	4719999	0
Otip_IV	4720000	4729999	1
Otip_IV	4730000	4739999	2
Otip_IV	4740000	4749999	3
Otip_IV	4750000	4759999	2
Otip_IV	4760000	4769999	2
Otip_IV	4770000	4779999	0
Otip_IV	4780000	4789999	6
Otip_IV	4790000	4799999	1
Otip_IV	4800000	4809999	4
Otip_IV	4810000	4819999	0
Otip_IV	4820000	4829999	1
Otip_IV	4830000	4839999	5
Otip_IV	4840000	4849999	2
Otip_IV	4850000	4859999	2
Otip_IV	4860000	4869999	2
Otip_IV	4870000	4879999	3
Otip_IV	4880000	4889999	1
Otip_IV	4890000	4899999	0
Otip_IV	4900000	4909999	1
Otip_IV	4910000	4919999	1
Otip_IV	4920000	4929999	0
Otip_IV	4930000	4939999	1
Otip_IV	4940000	4949999	1
Otip_IV	4950000	4959999	1
Otip_IV	4960000	4969999	1
Otip_IV	4970000	4979999	0
Otip_IV	4980000	4989999	1
Otip_IV	4990000	4999999	4
Otip_IV	5000000	5009999	2
Otip_IV	5010000	5019999	1
Otip_IV	5020000	5029999	2
Otip_IV	5030000	5039999	1
Otip_IV	5040000	5049999	3
Otip_IV	5050000	5059999	4
Otip_IV	5060000	5069999	1
Otip_IV	5070000	5079999	2
Otip_IV	5080000	5089999	4
Otip_IV	5090000	5099999	3
Otip_IV	5100000	5109999	1
Otip_IV	5110000	5119999	0
Otip_IV	5120000	5129999	2
Otip_IV	5130000	5139999	0
Otip_IV	5140000	5149999	2
Otip_IV	5150000	5159999	1
Otip_IV	5160000	5169999	2
Otip_IV	5170000	5179999	4
Otip_IV	5180000	5189999	0
Otip_IV	5190000	5199999	1
Otip_IV	5200000	5209999	1
Otip_IV	5210000	5219999	2
Otip_IV	5220000	5229999	3
Otip_IV	5230000	5239999	3
Otip_IV	5240000	5249999	1
Otip_IV	5250000	5259999	1
Otip_IV	5260000	5269999	6
Otip_IV	5270000	5279999	1
Otip_IV	5280000	5289999	1
Otip_IV	5290000	5299999	1
Otip_IV	5300000	5309999	3
Otip_IV	5310000	5319999	2
Otip_IV	5320000	5329999	2
Otip_IV	5330000	5339999	3
Otip_IV	5340000	5349999	0
Otip_IV	5350000	5359999	4
Otip_IV	5360000	5369999	0
Otip_IV	5370000	5379999	1
Otip_IV	5380000	5389999	3
Otip_IV	5390000	5399999	0
Otip_IV	5400000	5409999	4
Otip_IV	5410000	5419999	3
Otip_IV	5420000	5429999	1
Otip_IV	5430000	5439999	3
Otip_IV	5440000	5449999	0
Otip_IV	5450000	5459999	4
Otip_IV	5460000	5469999	3
Otip_IV	5470000	5479999	3
Otip_IV	5480000	5489999	2
Otip_IV	5490000	5499999	1
Otip_IV	5500000	5509999	1
Otip_IV	5510000	5519999	2
Otip_IV	5520000	5529999	0
Otip_IV	5530000	5539999	1
Otip_IV	5540000	5549999	0
Otip_IV	5550000	5559999	1
Otip_IV	5560000	5569999	1
Otip_IV	5570000	5579999	3
Otip_IV	5580000	5589999	0
Otip_IV	5590000	5599999	1
Otip_IV	5600000	5609999	1
Otip_IV	5610000	5619999	0
Otip_IV	5620000	5629999	0
Otip_IV	5630000	5639999	2
Otip_IV	5640000	5649999	1
Otip_IV	5650000	5659999	4
Otip_IV	5660000	5669999	5
Otip_IV	5670000	5679999	2
Otip_IV	5680000	5689999	0
Otip_IV	5690000	5699999	2
Otip_IV	5700000	5709999	3
Otip_IV	5710000	5719999	3
Otip_IV	5720000	5729999	1
Otip_IV	5730000	5739999	3
Otip_IV	5740000	5749999	1
Otip_IV	5750000	5759999	1
Otip_IV	5760000	5769999	3
Otip_IV	5770000	5779999	2
Otip_IV	5780000	5789999	2
Otip_IV	5790000	5799999	3
Otip_IV	5800000	5809999	3
Otip_IV	5810000	5819999	2
Otip_IV	5820000	5829999	4
Otip_IV	5830000	5839999	2
Otip_IV	5840000	5849999	1
Otip_IV	5850000	5859999	1
Otip_IV	5860000	5869999	1
Otip_IV	5870000	5879999	2
Otip_IV	5880000	5889999	1
Otip_IV	5890000	5899999	1
Otip_IV	5900000	5909999	2
Otip_IV	5910000	5919999	1
Otip_IV	5920000	5929999	3
Otip_IV	5930000	5939999	2
Otip_IV	5940000	5949999	0
Otip_IV	5950000	5959999	1
Otip_IV	5960000	5969999	1
Otip_IV	5970000	5979999	4
Otip_IV	5980000	5989999	2
Otip_IV	5990000	5999999	3
Otip_IV	6000000	6009999	0
Otip_IV	6010000	6019999	0
Otip_IV	6020000	6029999	0
Otip_IV	6030000	6039999	4
Otip_IV	6040000	6049999	2
Otip_IV	6050000	6059999	6
Otip_IV	6060000	6069999	3
Otip_IV	6070000	6079999	4
Otip_IV	6080000	6089999	1
Otip_IV	6090000	6099999	2
Otip_IV	6100000	6109999	1
Otip_IV	6110000	6119999	1
Otip_IV	6120000	6129999	3
Otip_IV	6130000	6139999	4
Otip_IV	6140000	6149999	2
Otip_IV	6150000	6159999	2
Otip_IV	6160000	6169999	1
Otip_IV	6170000	6179999	2
Otip_IV	6180000	6189999	3
Otip_IV	6190000	6199999	1
Otip_IV	6200000	6209999	0
Otip_IV	6210000	6219999	0
Otip_IV	6220000	6229999	3
Otip_IV	6230000	6239999	2
Otip_IV	6240000	6249999	2
Otip_IV	6250000	6259999	3
Otip_IV	6260000	6269999	1
Otip_IV	6270000	6279999	2
Otip_IV	6280000	6289999	3
Otip_IV	6290000	6299999	1
Otip_IV	6300000	6309999	1
Otip_IV	6310000	6319999	0
Otip_IV	6320000	6329999	0
Otip_IV	6330000	6339999	0
Otip_IV	6340000	6349999	3
Otip_IV	6350000	6359999	1
Otip_IV	6360000	6369999	3
Otip_IV	6370000	6379999	0
Otip_IV	6380000	6389999	3
Otip_IV	6390000	6399999	3
Otip_IV	6400000	6409999	2
Otip_IV	6410000	6419999	0
Otip_IV	6420000	6429999	1
Otip_IV	6430000	6439999	2
Otip_IV	6440000	6449999	1
Otip_IV	6450000	6459999	1
Otip_IV	6460000	6469999	3
Otip_IV	6470000	6479999	1
Otip_IV	6480000	6489999	2
Otip_IV	6490000	6499999	0
Otip_IV	6500000	6509999	3
Otip_IV	6510000	6519999	0
Otip_IV	6520000	6529999	2
Otip_IV	6530000	6539999	0
Otip_IV	6540000	6549999	1
Otip_IV	6550000	6559999	1
Otip_IV	6560000	6569999	2
Otip_IV	6570000	6579999	2
Otip_IV	6580000	6589999	2
Otip_IV	6590000	6599999	3
Otip_IV	6600000	6609999	1
Otip_IV	6610000	6619999	3
Otip_IV	6620000	6629999	2
Otip_IV	6630000	6639999	2
Otip_IV	6640000	6649999	1
Otip_IV	6650000	6659999	1
Otip_IV	6660000	6669999	3
Otip_IV	6670000	6679999	2
Otip_IV	6680000	6689999	2
Otip_IV	6690000	6699999	2
Otip_IV	6700000	6709999	4
Otip_IV	6710000	6719999	2
Otip_IV	6720000	6729999	1
Otip_IV	6730000	6739999	3
Otip_IV	6740000	6749999	0
Otip_IV	6750000	6759999	1
Otip_IV	6760000	6769999	2
Otip_IV	6770000	6779999	3
Otip_IV	6780000	6789999	3
Otip_IV	6790000	6799999	3
Otip_IV	6800000	6809999	0
Otip_IV	6810000	6819999	2
Otip_IV	6820000	6829999	2
Otip_IV	6830000	6839999	2
Otip_IV	6840000	6849999	1
Otip_IV	6850000	6859999	3
Otip_IV	6860000	6869999	2
Otip_IV	6870000	6879999	2
Otip_IV	6880000	6889999	5
Otip_IV	6890000	6899999	0
Otip_IV	6900000	6909999	1
Otip_IV	6910000	6919999	3
Otip_IV	6920000	6929999	4
Otip_IV	6930000	6939999	0
Otip_IV	6940000	6949999	5
Otip_IV	6950000	6959999	2
Otip_IV	6960000	6969999	0
Otip_IV	6970000	6979999	5
Otip_IV	6980000	6989999	0
Otip_IV	6990000	6999999	0
Otip_IV	7000000	7009999	1
Otip_IV	7010000	7019999	1
Otip_IV	7020000	7029999	3
Otip_IV	7030000	7039999	1
Otip_IV	7040000	7049999	3
Otip_IV	7050000	7059999	1
Otip_IV	7060000	7069999	4
Otip_IV	7070000	7079999	2
Otip_IV	7080000	7089999	3
Otip_IV	7090000	7099999	1
Otip_IV	7100000	7109999	1
Otip_IV	7110000	7119999	4
Otip_IV	7120000	7129999	3
Otip_IV	7130000	7139999	3
Otip_IV	7140000	7149999	2
Otip_IV	7150000	7159999	1
Otip_IV	7160000	7169999	3
Otip_IV	7170000	7179999	4
Otip_IV	7180000	7189999	2
Otip_IV	7190000	7199999	1
Otip_IV	7200000	7209999	0
Otip_IV	7210000	7219999	2
Otip_IV	7220000	7229999	2
Otip_IV	7230000	7239999	3
Otip_IV	7240000	7249999	3
Otip_IV	7250000	7259999	1
Otip_IV	7260000	7269999	2
Otip_IV	7270000	7279999	1
Otip_IV	7280000	7289999	1
Otip_IV	7290000	7299999	4
Otip_IV	7300000	7309999	4
Otip_IV	7310000	7319999	1
Otip_IV	7320000	7329999	6
Otip_IV	7330000	7339999	4
Otip_IV	7340000	7349999	2
Otip_IV	7350000	7359999	2
Otip_IV	7360000	7369999	1
Otip_IV	7370000	7379999	2
Otip_IV	7380000	7389999	3
Otip_IV	7390000	7399999	3
